"SHA256","Category","DateFolder","SourcePath","DestPath","EvidenceBucket","DateTaken","FallbackTimestamp"
"A8AAA6707A5482AA5B2F2750EFAD0E214C831B726AC6CED04106A03D12FBA583","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0649.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0649.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"9CB759F74CFE685C566BF2B76EEFCC5129F4966771CD399EC0E30120741AE4DF","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0650.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0650.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"B6FBB3E8E2BED7E935703BA970F7962810BA0D7FDFE4CD69A288A127D7AF141C","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0651.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0651.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"EB6FD08146C44EAD2C81B3F323C97A42B6C8D0857C1C644DD08F06F089C36EEC","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0652.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0652.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"1A13A99D68A91869376109AB50D82D0359ADFD724B048748076B0B567BCF18EF","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0653.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0653.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"749BBF743ACCB5B8B8B051DF56DFC76BB9EB9CEDFE9F109BB02E900F1BAF3F63","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0708.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0708.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"E5D4344C9AFE218BAC61AE5D05FB73B84643551BF9D13C42689F408D1283A326","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0888.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0888.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"5F8F7C6555D4A95459EF53FC50BA65C5D51DD7EF4C3A529C3604F9275EE44431","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_0889.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_0889.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"364C187158592CE6FE35FB24AA347BE457C2CF2BF0E2DDD6C73C17C8E1E99D48","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1748.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_1748.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"35B3A9A5307A73C7B888EAC55373722E8186FC2AAB65B4BFB0209D7B3C0FB33A","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1777.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_1777.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"6AAE27EAC05CD656928DB2A3DF712EA62B37F60B53B6444F9BEC232501B7162A","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1809.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_1809.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"019795BAE17EACB2E779B4AB50D3C6DE4D593375A8567EFBC3D6CC7CFCB36D9F","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1810.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_1810.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"A9D34FF39728F81389812657358880F95596E629CFAEF34EA530C9DE6769E67F","DrugPayments","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1876.PNG",".\02-evidence\redacted\categorized\DrugPayments\1980-01-01\IMG_1876.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"DB2B7D141BDDE3D99F15D06DFEDE87A4508F6E4E474A84392953BC6583A3293B","DrugPayments","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1877.PNG",".\02-evidence\redacted\categorized\DrugPayments\1980-01-01\IMG_1877.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"7D19D729E46D6570B05DB30DDEDBC00626310E418910AAFFC3224FDC3BECDE65","DrugPayments","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_1878.PNG",".\02-evidence\redacted\categorized\DrugPayments\1980-01-01\IMG_1878.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"D069ACC0604CE441DD886F0944E253AB75BE7A87C4993F5659000A72B7EB7FF1","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2038.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_2038.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"A45F6E2C2D86C649E5F6A071579E86999F59FFB2CB6F57356E8BB2A19E0E82D8","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2041.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_2041.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"8D221DA56805F4C647AB5C2891E8916B05E0986B4164BD97DB5545ED1BDE34AE","DrugPayments","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2044.PNG",".\02-evidence\redacted\categorized\DrugPayments\1980-01-01\IMG_2044.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"26C328D9571088ED5EF271EC63B4C2BE9993B797405994494B1E6380D9E2EB78","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2046.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_2046.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"E2D604FA1D9B6FD9C8805F1316EEBACA13293FE81D8D7ACE38B44C6553D8AF84","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2048.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_2048.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"A1D22B4A436A03E80D0A50E9A4392A1A571B1435BBE27359AE3E1D3673AE26BF","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2502.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_2502.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"948AEB6FCD95BAE31DADB701EBB486FB0C2E024E813FC14F705F439D681BE563","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2509.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_2509.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"24DA6E5F81FE987A3FA9690BE147B665CDED70B199BBF9C36416DD98312D540F","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_2513.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_2513.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"F2366DA10D32E54F46B647D9B168CA4B87B7B71214947AAA56C60FC4D5573A7F","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_3291.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_3291.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"B4EBC1948F8325A1527C7090E9F46ABDBC26F7CEEAAC5704C04EE0AE1BC1E249","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_3666.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_3666.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"FC046D28249154428F48FBC3F0190980C9B15E2BF30260CAFDD4D08277F46AA1","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4542.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_4542.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"885C7C6602C04720166102C9D12224A9E25DAF5F787430D64B46EAB8878EDAB7","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4547.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4547.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"24864F122321E1EA549A92C941AAC9B2E1E00DAB9F1BE8BA1A0626EBAC50045F","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4549.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4549.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"50B493F8FEE1010A3A4B78EA62D460589D41398B2AE1EC0550F2D1179B288E48","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4552.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4552.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"7357F6C587286D501F3A89858B1DA6F88C9F236B3B2CDC26E98FEBF99A2D9B1C","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4553.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4553.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"0ABAF8082027FF3F8EEBB4604C62835A5C648E55EB0A1B28707F5C27A8CEEE1E","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4554.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4554.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"2464CB42D01788B12BC2CB767F6F6E10B079023195C343693374B350E838AD99","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4932.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4932.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"28E3FFF217D1C7BDCAECC7FBC18DA490FAB106F798411764B7B8C76C5E6E8D16","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4933.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4933.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"8F71934F0D2032EA8B1C1D39C6156A9A60BE7BDD585AF2B8019407F5CE388E16","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4938.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_4938.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"80C3DD2BD5D56140583D009BB22323F41B992816D2995421FAA898DB379FC5C5","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4940.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_4940.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"8F99BCC370B4DE6A92695D0E12B3BB0DFD3453A554E0C6EFFDC77BB57B123E1F","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4947.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4947.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"1172465009798D8A897DACB13AC7908AB0CAD39CA63321EA62609C102DEBE8BF","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4948.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4948.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"9C260257495472EA1BB7E3202B0945844B8D1D2C5D82867C80FADD5399A7704A","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4949.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_4949.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"4B639A4C32450001F604F2B219CE5796D913346D70AFB44DB46C917C6AB3E9E0","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4955.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_4955.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"945B2E1DAE0DB93116D560FC1F08EBF35DB84A9A6A5248C6CD29A26466792812","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5181.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5181.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"4F8EBA2A525BCF73237B4C8F23F3B2CD1FA6701322A7EF3FD334B7538807A9B8","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5182.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5182.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"9B86C26A87CA3A094FE3B31FDB06489BA74BC9F9103842D459ECC856881EBEE5","DrugPayments","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5200.PNG",".\02-evidence\redacted\categorized\DrugPayments\1980-01-01\IMG_5200.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"CD758C5ACBCD63F664D4AC564C5E41B25DCFBE4599BCD9279AE7EFD21A20A7CA","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5220.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5220.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"BF3D00B8049815B9A9521BB32BA9FDD4F774B57E71CC86E5846CEFFE5033B54C","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5221.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5221.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"C994D8AB5C63A1E75A113B98E97EAC4CEAA95EFEA112CD3A9C4043349543E74B","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5258.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5258.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"D30FA94E256C20D76453D45E6F4E0B34C7D8414243609439F0FB80C1108B93B9","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5259.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5259.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"7BCE2E5B37BFC8D3E2602E107316EF8BBD2951F174BDE7DDDD828E835CC34B37","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5261.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5261.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"D6A5EF3DB161355E26AB06BE549E7D008BBA01CE3EC5E3F8A2141F35C7F8802F","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5365.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5365.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"8D3944593E007D5D96B11476D0786D1A6710C04D03D014C6124D17768EC19433","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5369.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5369.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"58DF5EB5DD297C069FE992C5D2307AE6D9DE97D78A612CD222A94D462848194C","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5896.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5896.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"A2FDC214AA8736A654ED6B5F2B576BBE7C7BA43D4667AD4FF3DAAFF4AEB7B554","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5903.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5903.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"C20801A5E8B4A948F1DDDC192D1FD08E9CE9B632A5CF6A247F2876B753C9CBCB","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5904.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_5904.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"74F6442BFF3F1F895222A4DF11CC8416CE305377A065092CC2520A9E229756A0","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5905.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5905.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"448B135E13BCAE65FD78499106AD12BDEB67CB7A3A01250A226D54EA3A05FBFE","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5906.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5906.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"C660B609383DF913F0534376EED9906A0C0A9DDF4C8CECDDA8ECF2A8DAE178E2","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5907.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5907.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"B175B94651D4938038474FAD454A607DDE7C54F6606809313C8035B3F8456204","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5908.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5908.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"87D8BCF8D6D48FD834FB973D851B9E30C5A4EE5EE64A3DCEC05316FE895D63BC","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5909.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_5909.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"7899F86D562D71E1C10A5FEC965143898524F3247681E779196A6338343BD162","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5910.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5910.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"2B79935A3F8E4EA545EE8A0751774A7E7E72F9BF08CBD8316402282FE2940BD8","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5911.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_5911.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"93F7B1D3C7AD333552461C95251BBB65822A5D0BF4FD8C558107013E3367B902","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5953.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_5953.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"B9B5B6EC595CF7CF7FAE9A4C74A4C1BED4E64BC43DB8F279FCEE098CCE74D35E","Conversations","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_5954.PNG",".\02-evidence\redacted\categorized\Conversations\1980-01-01\IMG_5954.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"38C4CF5F0D86EBC0AE2AA71C1EF9864821CB0FF840306DEA35470FF24F6F45FF","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_6556.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_6556.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
"2529D1127DA9D36B3B43C9BF997C14FB96117B87C359E45658BDD37C88328592","LocationScreenshots","1980-01-01","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_6557.PNG",".\02-evidence\redacted\categorized\LocationScreenshots\1980-01-01\IMG_6557.PNG","E-001-GooglePhotos","","1980-01-01 00:00:00"
